gender,uti_ratio,limit,mortgage_payment,n_overdue,n_cards,overdue
M,0.08,10000,0,3,3,0
M,1,10000,0,6,0,1
M,0.25,10000,2557,0,4,0
M,1,10000,2712,3,7,0
M,0,10000,0,0,2,0
M,0.99,10000,0,4,3,1
M,0.95,10000,2158,1,8,0
M,0.02,10000,0,0,0,1
M,0.08,10000,2680,0,0,0
M,1.01,10000,685,0,2,0
M,0,10000,0,5,2,0
M,0,10000,937,0,0,0
M,1.02,10000,0,0,6,1
M,0.37,10000,2336,0,1,0
M,0.18,10000,688,2,0,0
M,0.94,10000,0,8,2,1
M,0.05,10000,3892,0,4,0
M,0.18,10000,2644,0,1,0
M,0.63,10000,0,0,1,0
M,0.01,10000,15331,1,8,0
M,1.28,10000,0,0,5,1
M,0.01,10000,0,0,1,0
M,0.46,10000,0,4,3,0
M,0.03,10000,0,0,2,0
M,0.61,10000,0,0,0,0
M,0.85,10000,0,0,0,0
M,1,10000,0,0,12,0
M,0,10000,0,0,2,0
M,0.01,10000,0,0,3,0
M,0,10000,0,0,1,0
M,0.99,10000,1305,0,9,0
M,0,10000,0,0,0,0
M,0.03,10000,0,0,4,0
M,0,10000,0,0,0,0
M,1.02,10000,0,4,1,1
M,0.92,10000,0,0,3,0
M,1,10000,0,1,11,0
M,0,10000,0,0,0,0
M,0.3,10000,2143,0,1,0
M,0.52,10000,0,5,7,1
M,0.37,10000,0,3,3,1
M,1.01,10000,0,0,3,0
M,0,10000,0,0,0,0
M,0,10000,1808,0,1,0
M,0,10000,0,0,2,0
M,0.33,10000,0,3,2,0
M,0.13,10000,0,2,4,0
M,0.45,10000,2417,0,1,0
M,1.2,10000,0,0,5,0
M,0.24,10000,0,0,1,0
M,0.02,10000,0,1,3,0
M,0.82,10000,0,1,2,0
M,1,10000,0,1,2,0
M,0.85,10000,0,6,2,1
M,0.95,10000,4424,2,5,0
M,1,10000,5220,0,16,0
M,0.25,10000,0,0,5,0
M,0.03,10000,0,3,4,1
M,0,10000,0,0,1,0
M,1,10000,4912,0,12,0
M,1.09,10000,0,0,1,1
M,1,10000,0,1,9,0
M,1,10000,3668,3,3,0
M,0.62,10000,5106,0,1,0
M,0,10000,0,1,4,0
M,2.44,10000,0,1,8,0
M,1,10000,0,0,10,1
M,1.01,10000,0,0,6,0
M,1.02,10000,0,4,2,0
M,0.5,10000,0,7,0,0
M,0,10000,0,0,0,0
M,0.4,10000,4652,1,3,0
M,0,10000,4830,1,51,0
M,0.13,10000,3740,0,1,0
M,0.85,10000,8823,0,2,0
M,0,10000,0,0,3,0
M,0.09,10000,7254,0,8,0
M,0.39,10000,16241,3,3,0
M,0,10000,0,0,1,0
M,0.7,10000,0,0,3,0
M,1,10000,0,0,9,0
M,0.28,10000,6352,0,5,0
M,0.2,10000,0,0,2,0
M,0.55,10000,11637,1,2,0
M,1.14,10000,0,8,2,0
M,1.03,10000,0,2,4,0
M,0,10000,0,0,1,0
M,0.12,10000,0,2,3,0
M,1.01,10000,0,1,4,0
M,0.99,10000,6753,0,12,0
M,1.45,10000,2778,1,12,1
M,0.15,10000,15148,0,2,0
M,0,10000,0,0,1,0
M,0.04,10000,1205,0,0,0
M,0.83,10000,2074,1,13,0
M,0,10000,0,0,1,0
M,0,10000,2856,0,1,0
M,0.5,10000,0,0,0,1
M,0.7,10000,0,5,2,1
M,0,10000,0,1,2,0
M,0,10000,0,0,2,1
M,0,10000,0,0,1,0
M,1.12,10000,0,0,7,0
M,0.02,10000,0,0,6,0
M,0.02,10000,2802,0,2,0
M,1.21,10000,0,1,12,0
M,0.05,10000,0,4,0,0
M,0,10000,0,0,0,0
M,0.98,10000,0,0,3,0
M,1.24,10000,0,0,2,0
M,0,10000,0,0,1,0
M,1.26,10000,15073,8,2,1
M,1.2,10000,3184,0,8,0
M,0.75,10000,2927,0,5,0
M,0.98,10000,0,0,7,0
M,1,10000,1616,0,5,0
M,0.99,10000,0,0,12,1
M,0.82,10000,0,3,0,0
M,0.95,10000,0,2,1,0
M,0,10000,0,0,0,0
M,0,10000,0,2,1,1
M,1,10000,9050,0,8,0
M,0.98,10000,0,0,5,0
M,1.01,10000,0,0,6,0
M,0.6,10000,1522,4,5,1
M,0.96,10000,6534,4,2,1
M,1,10000,0,1,8,0
M,1.03,10000,0,4,0,0
M,0.53,10000,0,0,0,0
M,0.23,10000,0,0,3,0
M,0,10000,0,0,1,0
M,0,10000,8576,0,3,0
M,0.99,10000,0,0,4,1
M,0,10000,4551,0,0,0
M,0,10000,0,0,1,0
M,0.01,10000,0,0,1,0
M,0,10000,3659,0,0,0
M,0.05,10000,0,0,1,0
M,0.72,10000,0,3,0,0
M,0,10000,963,0,5,1
M,0.2,10000,0,0,1,0
M,0.93,10000,3186,0,2,0
M,0.16,10000,0,0,3,1
M,0.92,10000,0,0,1,0
M,0.92,10000,1234,0,0,0
M,1.37,10000,0,0,3,0
M,0.92,10000,0,0,3,0
M,1.97,10000,8091,5,8,0
M,0.98,10000,3063,1,0,1
M,1,10000,0,0,1,1
M,0.75,10000,1398,1,16,0
M,0.08,10000,3760,1,2,0
M,1.92,10000,0,2,4,1
M,0,10000,0,0,1,0
M,0.83,10000,2378,2,1,0
M,0.01,10000,0,0,0,0
M,1.01,10000,0,3,3,0
M,0.03,10000,0,0,7,0
M,0.95,10000,0,2,3,0
M,1.03,10000,0,4,2,0
M,1,10000,1495,1,3,1
M,0,10000,7506,0,4,0
M,1,10000,796,0,4,0
M,0.79,10000,0,0,8,0
M,0.18,10000,0,2,1,0
M,0.72,10000,0,2,2,0
M,0.99,10000,0,0,3,0
M,0.17,10000,10253,0,3,0
M,0,10000,0,0,2,0
M,0,10000,2431,1,2,1
M,0.01,10000,0,0,1,0
M,1.02,10000,0,2,1,0
M,0.14,10000,1847,1,0,0
M,4.67,10000,6723,9,1,0
M,1.01,10000,0,0,1,0
M,0,10000,0,3,0,0
M,0.93,10000,0,0,3,0
M,1,10000,2529,0,0,0
M,0,10000,0,0,4,0
M,0.28,10000,0,0,5,0
M,0.05,10000,1247,0,1,0
M,1.01,10000,0,9,7,0
M,0.96,10000,879,0,4,0
M,0.87,10000,1394,4,1,0
M,0.79,10000,0,0,4,1
M,1.01,10000,0,3,2,1
M,0.97,10000,0,0,2,0
M,0,10000,1157,0,2,0
M,1.74,10000,0,0,24,1
M,0.01,10000,534,0,2,0
M,0.99,10000,2534,0,2,1
M,0.4,10000,2242,1,5,0
M,0.06,10000,0,2,1,0
M,0,10000,7546,0,0,0
M,0.98,10000,8450,0,8,0
M,0,10000,0,0,3,0
M,0.01,10000,0,0,4,1
M,1,10000,1208,1,17,0
M,0.38,10000,0,6,6,0
M,0.04,10000,5406,0,4,0
M,0,10000,0,0,3,0
M,0.27,10000,2585,1,1,0
M,0.98,10000,0,2,5,0
M,0.99,10000,3673,0,1,0
M,0.89,10000,0,1,0,0
M,0.71,10000,0,4,0,0
M,0.65,10000,0,3,3,0
M,1,10000,1076,1,3,0
M,0.14,10000,1450,3,0,0
M,0.83,10000,0,0,8,1
M,0.85,10000,0,0,1,0
M,0.26,10000,4311,9,25,1
M,0.4,10000,1854,0,0,0
M,1,10000,0,0,3,1
M,0.99,10000,0,0,1,0
M,0.02,10000,0,0,2,0
M,0.65,10000,0,6,3,0
M,0.51,10000,0,4,0,0
M,0.51,10000,0,1,2,0
M,0.99,10000,0,1,2,0
M,0,10000,0,1,0,0
M,1,10000,0,0,13,0
M,0,10000,6893,0,7,0
M,0,10000,754,1,1,0
M,1,10000,0,4,1,0
M,0.62,10000,1344,4,0,1
M,0.03,10000,0,0,2,0
M,0.81,10000,8289,3,0,0
M,0.08,10000,0,0,0,0
M,1,10000,5563,1,15,0
M,0.06,10000,0,0,3,0
M,0.62,10000,0,1,2,1
M,0.4,10000,1190,5,3,0
M,0.32,10000,0,12,4,1
M,0,10000,2014,1,4,0
M,0.08,10000,0,0,0,0
M,0,10000,2042,8,2,0
M,0,10000,0,0,1,0
M,0,10000,0,0,2,0
M,1.03,10000,9777,1,10,0
M,0,10000,803,0,1,1
M,0.22,10000,2257,0,3,0
M,0.03,10000,44139,0,2,0
M,0,10000,0,0,1,0
M,0.52,10000,0,1,2,0
M,0.31,10000,0,1,2,0
M,0.26,10000,0,0,4,0
M,0.52,10000,0,2,0,0
M,0.26,10000,3680,2,3,1
M,0.61,10000,0,0,5,0
M,0,10000,10400,0,0,0
M,1.03,10000,0,0,13,1
M,0.02,10000,0,1,1,0
M,0.99,10000,0,9,0,0
M,0.01,10000,0,4,1,0
M,0.43,10000,1541,3,3,0
M,1.02,10000,0,0,3,1
M,1,10000,4078,0,5,0
M,1,10000,0,2,1,0
M,0.1,10000,1862,2,6,1
M,1.07,10000,0,0,9,0
M,0.03,10000,0,4,0,1
M,0.07,10000,0,3,1,1
M,0.89,10000,1302,2,1,1
M,0.84,10000,0,2,4,0
M,0,10000,0,0,1,0
M,0.58,10000,0,0,1,0
M,0.58,10000,0,0,4,0
M,0,10000,0,0,2,0
M,0,10000,0,0,0,0
M,1.05,10000,1595,0,5,0
M,0.99,10000,0,0,1,0
M,1.02,10000,0,11,4,0
M,1.24,10000,3019,0,5,0
M,0.96,10000,13354,0,5,0
M,0,10000,0,3,1,0
M,1.06,10000,1310,7,1,0
M,0.99,10000,0,0,1,0
M,0.02,10000,0,0,0,0
M,0,10000,0,0,1,0
M,0.07,10000,9131,2,13,0
M,1,10000,14461,0,10,0
M,1,10000,0,6,6,1
M,1.01,10000,3599,1,0,1
M,0.35,10000,0,0,1,0
M,0,10000,0,0,2,0
M,1.94,10000,8303,5,9,0
M,0.19,10000,0,0,1,0
M,0.93,10000,5250,0,0,0
M,0.99,10000,3948,2,4,1
M,1,10000,0,0,6,0
M,0.97,10000,0,0,1,0
M,0.2,10000,0,0,1,0
M,0.02,10000,9778,0,1,0
M,0.75,10000,0,3,1,0
M,0.29,10000,0,1,4,0
M,0.96,10000,2039,0,4,0
M,1.03,10000,0,2,0,1
M,0,10000,0,0,1,0
M,0,10000,0,3,0,0
M,0.29,10000,3112,1,6,0
M,0,10000,0,0,0,0
M,0,10000,1651,1,0,0
M,0.86,10000,0,3,4,1
M,1,10000,0,0,2,0
M,0.03,10000,0,0,1,0
M,0.02,10000,0,1,1,0
M,0,10000,0,0,1,0
M,0.97,10000,0,2,1,0
M,0,10000,24283,0,6,0
M,0,10000,0,0,3,0
M,1.02,10000,0,4,2,0
M,0.16,10000,2284,2,1,0
M,1.21,10000,0,10,3,1
M,1,10000,0,0,13,0
M,0,10000,0,0,0,0
M,0,10000,2415,0,2,0
M,0.51,10000,0,1,3,0
M,0.26,10000,1601,1,1,0
M,0.6,10000,0,0,1,0
M,0.4,10000,0,0,0,0
M,0.06,10000,3224,0,4,1
M,0,10000,0,0,1,0
M,0.42,10000,2573,0,2,0
M,0.02,10000,0,0,1,0
M,1,10000,3309,0,13,0
M,0.03,10000,1411,0,2,0
M,0,10000,0,0,1,0
M,0.31,10000,6508,0,2,0
M,1,10000,0,0,7,0
M,0.2,10000,0,2,0,0
M,0.56,10000,0,0,0,0
M,0.38,10000,1072,4,0,0
M,1.12,10000,0,6,1,1
M,0.92,10000,0,0,6,0
M,0.01,10000,0,0,1,0
M,0.26,10000,0,1,0,0
M,0.12,10000,0,0,0,0
M,0.07,10000,1601,1,0,0
M,0,10000,0,0,1,0
M,1.01,10000,0,0,13,0
M,0,10000,1834,1,0,0
M,0.38,10000,3429,3,1,0
M,1.02,10000,2752,1,8,0
M,0.33,10000,0,1,1,0
M,1,10000,13443,2,4,0
M,0.16,10000,0,0,1,0
M,0.9,10000,0,2,5,0
M,0.08,10000,0,0,3,1
M,0.13,10000,1570,0,1,0
M,0.02,10000,0,0,1,0
M,0.4,10000,0,1,0,0
M,0.04,10000,0,0,0,0
M,1.01,10000,0,9,0,1
M,0.18,10000,0,2,1,0
M,0,10000,0,0,3,0
M,0,10000,0,0,1,0
M,1.4,10000,0,1,1,0
M,1.28,10000,0,0,12,0
M,1.01,10000,0,7,1,1
M,1,10000,0,0,0,0
M,0.53,10000,0,0,3,0
M,0.3,10000,0,2,1,0
M,0.11,10000,0,0,4,0
M,1,10000,0,8,2,1
M,1,10000,707,0,2,0
M,0.92,10000,773,0,0,0
M,0,10000,4479,0,1,1
M,0.84,10000,0,0,8,0
M,1.02,10000,0,2,1,0
M,0.67,10000,0,0,1,0
M,0,10000,0,0,0,0
M,0.79,10000,5986,0,1,0
M,0.01,10000,0,0,5,0
M,0,10000,0,0,1,0
M,1.12,10000,0,1,7,1
M,1.01,10000,0,4,2,0
M,0.52,10000,0,1,2,0
M,0.03,10000,2319,2,9,0
M,1,10000,1392,0,26,0
M,0.28,10000,0,0,0,0
M,0.56,10000,0,1,7,1
M,0.07,10000,1305,0,0,0
M,0.84,10000,400,1,7,0
M,0,10000,9224,0,1,0
M,1,10000,1024,0,0,0
M,1.01,10000,0,8,2,1
M,0.23,10000,2568,2,1,0
M,0.97,10000,1957,0,0,0
M,0,10000,1025,2,0,0
M,0.04,10000,0,0,0,0
M,0,10000,0,1,3,0
M,0,10000,610,2,2,0
M,0,10000,0,0,1,0
M,0.57,10000,0,0,0,0
M,0.22,10000,0,3,2,0
M,0.15,10000,0,2,3,0
M,0,10000,1485,10,2,0
M,0,10000,0,0,4,0
M,0,10000,522,0,1,0
M,0,10000,0,1,3,0
M,0.3,10000,0,3,3,0
M,0,10000,0,0,1,0
M,0.72,10000,0,2,1,0
M,0,10000,0,0,1,0
M,0,10000,2157,0,3,0
M,0,10000,1108,0,1,0
M,0,10000,0,0,1,0
M,0.27,10000,0,0,1,0
M,0.9,10000,0,0,3,1
M,0.17,10000,1428,0,1,0
M,0.11,10000,0,0,0,0
M,0.73,10000,0,3,1,0
M,0.55,10000,0,1,4,0
M,0.06,10000,0,0,1,0
M,0.87,10000,0,2,1,0
M,0,10000,0,0,2,0
M,0.4,10000,0,0,1,0
M,0.05,10000,1103,0,1,0
M,0.33,10000,0,2,1,0
M,0.07,10000,1326,0,1,0
M,0,10000,0,0,1,0
M,0,10000,0,0,2,0
M,0,10000,0,0,1,0
M,0,10000,0,0,1,0
M,0.02,10000,415,0,2,0
M,0.34,10000,0,4,1,0
M,0.8,10000,0,14,1,0
M,0,10000,0,3,1,1
M,0,10000,0,0,1,0
M,0.71,10000,1007,0,0,0
M,0,10000,0,0,0,0
M,1,10000,0,0,5,0
M,0,10000,0,2,0,1
M,0.28,10000,4824,1,3,0
M,0,10000,0,0,1,0
M,0.93,10000,5627,2,2,0
M,0.96,10000,0,0,1,0
M,0.77,10000,0,2,0,1
M,0.32,10000,1362,5,3,0
M,1.01,10000,0,2,1,0
M,0,10000,0,0,1,0
M,0,10000,0,0,0,1
M,0,10000,1359,0,1,0
M,0.03,10000,0,0,0,0
M,1.03,10000,0,2,2,0
M,0.52,10000,0,0,1,0
M,0.01,10000,1022,0,2,0
M,0.26,10000,639,0,0,0
M,0,10000,0,0,0,1
M,1,10000,0,2,3,0
M,0,10000,0,1,6,0
M,2.85,10000,28038,0,18,0
M,0.9,10000,1044,0,1,0
M,1.1,10000,0,0,3,1
M,0.97,10000,2538,0,1,0
M,0,10000,0,2,0,0
M,0.06,10000,0,0,3,0
M,0,10000,0,0,1,0
M,0.85,10500,3170,0,1,0
M,0,11000,1099,0,0,0
M,1.01,11000,0,0,6,0
M,0.79,11000,2966,0,1,0
M,1,11000,0,1,1,0
M,0.61,11000,2923,4,0,0
M,1.06,12000,0,6,9,1
M,0.83,12000,0,0,3,0
M,0.01,12000,1343,0,0,0
M,0.02,12000,1991,0,1,0
M,0.29,12000,18015,1,6,0
M,1,12000,0,2,7,0
M,1.4,12000,0,9,0,1
M,0.99,12000,0,1,3,0
M,0.62,12000,1385,0,2,0
M,2,12000,3558,5,14,1
M,0.5,12000,1044,0,1,1
M,0.07,12000,0,0,1,0
M,0.92,12000,2212,9,9,1
M,1.46,12000,621,0,4,0
M,1,12500,0,0,14,0
M,0.61,12800,2424,0,4,0
M,1.2,13000,0,0,0,1
M,0.99,13000,10715,1,1,0
M,0.56,13000,1536,0,3,0
M,0.75,13000,3440,0,8,0
M,1,13000,0,3,10,1
M,0.64,13000,0,1,1,0
M,0.03,13000,0,0,3,0
M,0.14,13000,0,0,4,0
M,0.08,13000,2090,0,3,0
M,0,13000,6990,8,1,0
M,0.31,13000,0,3,1,0
M,0.01,13000,0,0,0,1
M,0.49,13000,0,0,0,0
M,0.04,13000,679,2,4,1
M,0.65,13000,729,0,7,0
M,1.09,14000,0,0,5,1
M,0.95,14000,0,1,3,0
M,1,14000,1430,2,2,0
M,0,14000,4706,0,0,0
M,0.99,15000,0,0,5,0
M,0,15000,0,0,1,0
M,0.19,15000,3796,0,5,0
M,0.01,15000,7524,3,11,0
M,0.51,15000,0,2,0,0
M,0.16,15000,3168,0,4,0
M,0.02,15000,0,0,1,0
M,1.01,15000,0,2,4,0
M,1,15000,0,0,11,1
M,0.86,15000,0,0,0,1
M,0.06,15000,4224,0,2,0
M,0.22,15000,0,1,3,0
M,4,15000,7111,0,3,0
M,1,15000,0,0,1,0
M,0.17,15000,4928,0,5,0
M,0.99,15000,1083,2,4,0
M,1,15000,11067,1,8,0
M,0,15000,7932,0,2,0
M,0.1,15000,1096,0,0,0
M,0.03,15000,1198,0,1,1
M,0.25,15000,0,0,0,0
M,0.97,15000,0,0,2,0
M,1.52,15000,21027,1,11,0
M,0.92,15000,0,0,1,0
M,1,15000,0,2,1,0
M,1.24,15000,0,2,7,1
M,0.3,15000,16832,0,0,0
M,1.1,15000,0,5,4,1
M,1.99,15000,0,0,3,0
M,0,15000,4970,1,0,0
M,0.01,15000,0,0,0,1
M,0.1,15000,2262,0,0,0
M,0.13,15000,0,0,0,0
M,0.67,15000,0,5,1,1
M,1,15000,7444,2,4,0
M,1,15000,2264,3,0,1
M,0.56,15000,0,0,0,0
M,0.15,15000,0,4,0,1
M,0.08,15000,0,0,2,0
M,0.87,15000,0,2,2,0
M,0,15000,999,0,2,0
M,0.01,15000,0,4,5,1
M,0.91,15000,21173,4,4,0
M,0.01,15000,0,0,0,0
M,0.05,16000,3469,0,50,0
M,2.4,16000,10598,0,6,1
M,1.03,16000,10560,1,6,0
M,0.99,16000,14688,0,4,0
M,0.12,16000,0,1,1,0
M,0.68,16000,0,0,0,0
M,0.51,17000,3071,0,4,0
M,0.26,18000,3290,0,1,0
M,0.63,19000,4462,0,3,0
M,0.26,19000,1754,0,0,0
M,0.1,19500,0,0,1,0
M,0.97,19500,3955,4,0,0
M,0,20000,1191,0,0,0
M,0.43,20000,0,2,1,0
M,0.76,20000,5251,0,5,1
M,0,20000,0,0,1,0
M,0.05,20000,0,0,1,0
M,0.06,20000,14233,0,0,0
M,0.09,20000,0,0,2,0
M,0.42,20000,2651,0,1,0
M,0.24,20000,0,3,4,1
M,0.1,20000,0,0,1,0
M,0.1,20000,0,0,1,0
M,0.31,20000,2233,0,1,0
M,0.01,20000,1494,0,3,0
M,0.16,20000,4645,0,4,0
M,0.68,20000,11236,0,1,0
M,0.17,20000,0,0,1,0
M,0.45,20000,2696,2,4,0
M,0.06,20000,1571,0,1,0
M,0.15,20000,0,0,1,0
M,0,20000,8541,0,1,0
M,0.29,20000,1618,0,1,0
M,0,20000,0,0,1,0
M,0.99,20000,1826,0,1,0
M,0.67,20000,0,0,1,0
M,0.99,20000,0,0,0,1
M,1,20000,5304,0,3,0
M,0.08,20000,0,5,0,0
M,0.51,20000,3209,4,3,0
M,0.33,20000,0,1,3,0
M,0.5,20000,0,0,1,0
M,1,20000,0,0,8,0
M,0.98,20000,6181,0,1,0
M,0.51,20000,0,3,2,1
M,0.02,20000,2672,0,4,0
M,0,20000,6328,0,8,0
M,0.15,20000,0,1,14,1
M,1,20000,0,1,6,0
M,0.02,20000,2427,0,3,0
M,0.01,20000,0,0,6,0
M,0.39,20000,0,0,1,0
M,0.03,20000,7528,0,0,0
M,0.62,20000,4596,0,5,0
M,1,20000,44206,1,13,0
M,0.04,20000,0,1,0,0
M,0.88,20000,0,0,1,0
M,0.37,20000,12148,0,2,0
M,0.02,20000,0,0,1,0
M,1,20000,0,0,0,1
M,0.01,20000,2534,0,1,0
M,0.78,20000,3292,2,2,0
M,0,20000,2471,0,0,0
M,0.07,20000,0,1,1,0
M,0.14,20000,0,0,2,0
M,0,20000,3144,1,0,0
M,0.14,20000,3886,0,2,0
M,0,20000,3413,0,1,0
M,0,20000,0,0,1,0
M,0.7,20000,0,0,3,0
M,0.52,20000,11901,0,3,0
M,0,20000,2841,2,0,0
M,0,20000,0,0,1,0
M,0.39,20000,3744,1,3,0
M,0.18,20000,2600,2,67,0
M,0.92,20000,0,3,1,0
M,0,20000,3162,0,1,0
M,0,20000,0,0,0,1
M,1,20000,7794,0,3,0
M,0.99,20000,0,0,1,1
M,0,20000,0,0,3,0
M,0.15,20000,18252,1,2,1
M,0.02,20000,1962,0,2,0
M,0.36,20000,0,0,1,0
M,0,20000,3324,2,2,0
M,0.31,20000,0,2,0,1
M,1.09,20000,785,0,3,0
M,1.2,20000,0,0,0,0
M,0.25,20000,0,0,2,0
M,0.99,20000,0,0,13,0
M,0.13,20000,0,1,1,0
M,0.21,20000,4233,0,6,0
M,0.47,20000,2826,0,1,0
M,0.95,20000,872,5,0,1
M,0.08,20000,0,0,1,0
M,0.95,20000,4891,0,0,0
M,0.15,20000,0,0,2,0
M,1.02,20000,0,1,1,0
M,1.79,20000,22085,4,2,1
M,0,20000,7332,0,2,0
M,0,20000,3974,0,1,1
M,0.12,20000,6008,0,3,0
M,0.45,20000,0,0,5,0
M,0,25000,0,0,1,0
M,0.11,25000,2340,0,1,0
M,0.28,25000,4479,0,2,0
M,0.4,25000,53062,0,2,0
M,2,26000,0,0,4,0
M,0.03,26000,0,0,1,0
M,0.31,26000,7404,0,2,0
M,0,30000,2584,0,1,0
M,0.72,30000,8441,4,9,0
M,0.45,30000,8503,0,3,0
M,0.26,30000,8120,1,1,0
M,1,30000,19389,1,6,0
M,0,30000,9202,0,3,0
M,0.96,30000,0,1,1,0
M,0,30000,0,0,6,0
M,0.02,30000,4590,0,2,0
M,0.6,30000,4863,3,8,0
M,0.32,30000,80965,0,2,0
M,0.01,30000,3104,0,1,0
M,0.98,30000,5477,0,1,0
M,0.01,30000,2846,1,1,0
M,0.67,30000,3278,0,1,0
M,0,30000,2676,0,0,0
M,0.02,30000,4133,0,1,0
M,0.2,30000,0,0,1,0
M,0.26,30000,53394,0,6,0
M,0.06,30000,1656,0,0,0
M,0.01,30000,7102,0,2,0
M,0.5,30000,3079,0,8,0
M,0,30000,0,0,0,0
M,0,30000,8194,0,1,0
M,0.86,30000,3355,3,0,0
M,0.32,35000,3145,0,0,0
M,1.02,36000,7159,3,3,0
M,0.02,39000,3056,0,1,0
M,0.95,39000,0,0,0,0
M,0,40000,6847,3,1,0
M,0.09,40000,4537,0,1,0
M,0.99,40000,2335,0,2,0
M,0.59,45000,9251,0,2,0
M,0.42,50000,2562,0,1,0
M,0,50000,0,0,0,0
M,0.22,50000,18955,0,2,0
M,1,50000,23371,0,4,0
M,0,50000,4793,0,1,0
M,0.03,50000,25122,0,5,0
M,0.95,50000,5697,0,0,0
M,5.93,50000,17184,8,4,1
M,0.8,50000,13753,0,6,0
M,0,50000,10964,0,2,1
M,0.1,50000,12947,4,2,0
M,0.04,50000,26770,0,0,0
M,0.18,50000,16632,0,0,0
M,0.04,50000,12142,2,0,0
M,0,50000,40343,0,2,0
F,0.95,1000,0,0,7,0
F,0.35,1000,0,1,3,1
F,0.59,1000,0,0,24,0
F,1,1000,0,0,3,1
F,1,1000,883,1,2,0
F,1.01,1000,0,0,1,0
F,0,1000,0,0,3,0
F,0.05,1000,1674,0,3,0
F,1,1000,0,0,8,0
F,1.11,1000,0,2,0,0
F,1.01,1000,0,2,3,0
F,1.01,1000,0,1,0,0
F,1,1000,0,3,7,1
F,0.01,1000,0,1,1,0
F,0.23,1000,0,3,5,1
F,0.2,1000,0,0,5,0
F,0.02,1000,0,0,9,1
F,0.98,1000,0,6,8,1
F,0.92,1000,0,0,4,0
F,0.18,1000,0,0,3,0
F,0.76,1000,0,2,3,1
F,0.8,1000,0,0,5,0
F,0.57,1000,0,1,2,0
F,0.88,1000,2062,2,5,1
F,0.57,1000,0,1,0,0
F,1.02,1000,0,5,4,1
F,0.87,1000,0,1,4,0
F,0.99,1000,0,1,14,0
F,1.19,1000,995,5,7,0
F,1.49,1000,0,0,16,0
F,1.01,1000,2754,7,9,1
F,1.17,1000,0,2,4,1
F,0,1000,0,0,4,0
F,1.02,1000,1568,2,0,0
F,0.13,1000,0,1,3,0
F,0.16,1000,0,0,0,0
F,0.02,1000,0,1,6,0
F,1,1000,0,1,10,0
F,0,1000,0,0,1,0
F,0.76,1000,0,0,2,0
F,0.41,1000,0,4,5,1
F,1.07,1000,0,6,8,1
F,0,1000,0,0,1,0
F,1.01,1000,0,9,0,0
F,0.29,1000,0,2,11,0
F,0.23,1000,0,0,4,0
F,0.18,1000,4673,0,8,0
F,1.02,1000,0,7,13,1
F,1.46,1000,0,2,6,1
F,0.99,1000,0,2,0,0
F,1.01,1000,2224,5,16,1
F,0.67,1000,0,1,5,0
F,0.78,1000,0,1,3,0
F,1,1000,238,0,11,0
F,1.06,1000,0,3,0,0
F,0.13,1000,0,0,1,0
F,1,1500,3970,6,0,0
F,1,1500,0,0,7,1
F,0.07,1500,0,0,3,0
F,0.06,1500,0,0,6,0
F,1,1500,753,1,10,1
F,0.51,1600,0,0,0,0
F,2.28,1600,0,0,13,1
F,0.72,2000,0,0,15,0
F,0.81,2000,2751,7,3,1
F,0,2000,0,1,1,1
F,0.93,2000,0,13,1,1
F,1,2000,0,0,2,1
F,1.01,2000,0,0,4,0
F,0.91,2000,0,0,12,0
F,1,2000,0,0,11,1
F,0.67,2000,0,0,1,1
F,0,2000,0,0,3,0
F,1.01,2000,0,4,12,0
F,1.01,2000,0,5,5,0
F,1.01,2000,0,0,0,0
F,0.87,2000,0,0,17,1
F,0.81,2000,0,1,1,0
F,1,2000,0,1,7,1
F,1.03,2000,0,4,6,1
F,0.61,2000,0,1,2,0
F,0.09,2000,0,0,1,0
F,0.97,2000,0,0,5,0
F,1,2000,0,0,7,0
F,0.96,2000,0,3,0,0
F,1.05,2000,0,5,0,0
F,1.02,2000,0,1,14,1
F,0,2000,0,1,5,0
F,0.69,2000,0,0,6,0
F,1.02,2000,0,0,7,1
F,1.1,2000,0,4,0,0
F,0.47,2000,0,1,4,1
F,0.12,2000,0,0,3,1
F,1.17,2000,0,0,11,0
F,0,2000,3380,0,1,1
F,0.99,2000,0,0,10,0
F,1,2000,3184,1,13,0
F,1.01,2000,1867,0,5,0
F,1.04,2000,0,3,10,0
F,1.01,2000,0,3,3,0
F,1.01,2000,0,6,3,0
F,1.07,2000,0,1,0,1
F,0.02,2000,0,0,3,0
F,1,2000,0,0,6,0
F,1.02,2000,0,4,24,1
F,1.17,2000,1645,6,2,1
F,0.73,2000,0,1,7,0
F,0.15,2000,0,1,4,0
F,0.47,2000,0,7,8,0
F,0,2000,0,0,3,0
F,0,2000,0,0,1,0
F,1,2000,0,0,5,0
F,1,2000,0,1,9,1
F,0.64,2000,0,1,3,0
F,0,2000,0,0,4,0
F,0,2000,0,6,0,1
F,0.89,2000,0,1,1,0
F,0,2000,0,0,1,0
F,1,2000,0,0,10,0
F,1,2000,0,1,7,1
F,1,2000,0,1,7,0
F,0.72,2000,0,1,5,0
F,1.03,2000,0,2,3,1
F,1,2000,0,14,0,0
F,0,2000,0,0,1,0
F,0.47,2000,0,0,0,0
F,0.99,2000,1779,9,5,1
F,0.9,2000,0,1,1,1
F,0.82,2000,0,4,0,0
F,0.06,2000,0,3,0,1
